standard_code,level,points,dimension,theme,good_practice,action,verification_detail,verification_medium,link,valid_answers,linked_resources
A088,Avanzado,4,Calidad,Gestión de la Inocuidad,Utilizar agua con condiciones microbiológicas adecuadas para la producción,"La planta realiza análisis microbiológicos al agua que se encuentra en contacto con el producto, durante su procesamiento.","Informe periódicos de análisis con requisitos físicos, químicos, bacteriológicos y de desinfección establecidos en la Norma NCH 409/1.",Archivo,https://ciruelacertificada.cl/?s=A088&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[155, 290, 425]"
A089,Básico,2,Calidad,Gestión de la Inocuidad,"Asegurar la adecuada limpieza de espacios, equipos e indumentarias requeridas para la producción","La planta se asegura de que sus instalaciones, interiores y exteriores posean una adecuada construcción y limpieza acorde con los requerimientos de seguridad e higiene de los alimentos.","Inspección visual del N° de la Resolución Sanitaria con fecha de otorgamiento, entregado por el servicio de salud del ambiente.",Foto,https://ciruelacertificada.cl/?s=A089&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[156, 291, 426]"
A090,Básico,2,Calidad,Gestión de la Inocuidad,"Asegurar la adecuada limpieza de espacios, equipos e indumentarias requeridas para la producción","La planta mantiene limpia y en buen estado, la indumentaria utilizada por el personal en contacto directo con el producto.","Se consideran válidos alguno siguientes documentos. - Registro de lavado de indumentaria de trabajo en la planta, que evidencie su lavado semanal. - Check list de higiene del personal, donde diariamente se va evaluando la limpieza de la indumentaria entregada. - Convenio o contrato con empresa que se encargue del lavado de los uniformes. - Documento con el procedimiento de lavado entregado a las personas que trabajan en la planta.",Bitácora,https://ciruelacertificada.cl/?s=A090&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[157, 292, 427]"
A091,Intermedio,3,Calidad,Gestión de la Inocuidad,"Asegurar la adecuada limpieza de espacios, equipos e indumentarias requeridas para la producción","La planta asegura adecuados protocolos de limpieza de superficies en contacto directo con el producto elaborado, a través de las siguientes medidas: - Los utensilios destinados a la limpieza de superficies que estén en contacto directo con el producto, son utilizados únicamente con este fin y existe una diferenciación por color con utensilios similares utilizados en otros espacios. - Los productos químicos de limpieza son adecuados para el entorno de producción y no se utilizan productos de limpieza fenólicos o perfumados. - Se utiliza agua potable para la limpieza de equipos en contacto directo con el producto.",Protocolo de limpieza de superficies.,Archivo,https://ciruelacertificada.cl/?s=A091&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[158, 293, 428]"
A092,Intermedio,3,Calidad,Gestión de la Inocuidad,Asegurar la inocuidad de los insumos utilizados,"La planta se asegura de que los insumos, materias primas e ingredientes utilizados en el proceso productivo, no representen un riesgo para la inocuidad alimentaria.",Registro de los insumos que dé cuenta de la siguiente información: - Nombre del producto. - Fecha de compra. - Número de lote y proveedor. - Unidades adquiridas. - Fecha de vencimiento y vida útil.,Bitácora,https://ciruelacertificada.cl/?s=A092&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[159, 294, 429]"
A093,Básico,2,Calidad,Gestión de la Inocuidad,Prevenir la contaminación durante el proceso productivo,La planta previene la contaminación de agentes externos.,"Inspección visual de señaléticas de prohibición de las siguientes acciones: - Prohíbe fumar, comer y beber en áreas designadas para la producción. - Prohíbe la presencia de animales dentro de sus instalaciones.",Foto,https://ciruelacertificada.cl/?s=A093&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[59, 160, 295, 430]"
A094,Básico,2,Calidad,Gestión de la Inocuidad,Prevenir la contaminación durante el proceso productivo,"La planta desarrolla procedimientos para gestionar las dificultades asociadas a enfermedades transmisibles, y quienes trabajan en ella, informan al personal encargado cuando presentan una enfermedad que pueda significar la contaminación del producto final.","Procedimiento para gestionar los problemas de salud de quienes trabajan en la empresa, que incluya: - Registro de quienes se han presentado con alguna enfermedad transmisible. - Prohibición de labores ante sospecha de enfermedades contagiosas. - Procedimientos para la protección de las heridas.",Archivo,https://ciruelacertificada.cl/?s=A094&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[161, 296, 431]"
A095,Intermedio,3,Calidad,Gestión de la Inocuidad,Prevenir la contaminación durante el proceso productivo,"La planta provee al personal de instalaciones adecuadas para evitar todo agente contaminante antes de ingresar a sus espacios de trabajo, mediante las siguientes medidas: - Vestuarios y baños separados del área de producción. - Estaciones de lavado de manos en todos los puntos de entrada al área de producción. - Áreas segregadas para comer fuera del área de producción. - Zonas para almacenar artículos personales que puedan suponer un riesgo de contaminación para el producto final (ej. relojes, teléfonos, joyería, monedas, medicamentos, entre otros).",Inspección visual de instalaciones del personal.,Foto,https://ciruelacertificada.cl/?s=A095&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[162, 297, 432]"
A096,Fundamental,5,Gestión,Viabilidad Económica,Mejorar la productividad y rentabilidad de la planta,La planta cuenta con una persona encargada o una persona que realiza asesorías financieras.,Son válidos alguno de los siguientes documentos: - Contrato de servicios de una persona que realiza asesorías financieras. - Descripción de cargos y CV de la persona encargada del área financiera.,Archivo,https://ciruelacertificada.cl/?s=A096&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[163, 298, 433]"
A097,Fundamental,5,Gestión,Viabilidad Económica,Mejorar la productividad y rentabilidad de la planta,La planta identifica los principales puntos críticos de su producción y busca mejoras para aumentar su productividad.,Documento de identificación de puntos críticos dentro de la planta.,Archivo,https://ciruelacertificada.cl/?s=A097&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[164, 299, 434]"
A098,Fundamental,5,Gestión,Viabilidad Económica,Mejorar la productividad y rentabilidad de la planta,"La planta evalúa la adopción de nuevas prácticas o tecnologías, considerando su contribución a la productividad.","Son válidos alguno de los dos documentos enunciados a continuación: * Documento de evaluación del proyecto que posea al menos propuesta de TIR y VAN y decisión sobre la adopción de la nueva práctica o tecnología. * Registro de procedimiento, diseño y desarrollo del plan de implementación de la nueva tecnología. Adicionalmente, se requiere un listado con las inversiones implementadas, indicando la temática a la que corresponde (agua, energía, residuos, etc.).",Archivo,https://ciruelacertificada.cl/?s=A098&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[165, 300, 435]"
A099,Básico,2,Gestión,Viabilidad Económica,Mejorar la productividad y rentabilidad de la planta,"La planta cuenta con un plan de gestión para su productividad y rentabilidad, que le permite definir indicadores de gestión y asegurar su viabilidad a largo plazo.",Documento de planificación que contenga los siguientes puntos: - Presupuesto. - Proyecciones de ventas. - Organigrama y descripción de cargos dentro de la empresa.,Archivo,https://ciruelacertificada.cl/?s=A099&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[166, 301, 436]"
A100,Básico,2,Gestión,Viabilidad Económica,Mejorar la productividad y rentabilidad de la planta,"La planta cuenta con un sistema de gestión contable que considera registros de inventario, control de gastos, ingresos y utilidades derivadas del proceso productivo.",Documentos de registro de los siguientes aspectos: - Inventario de productos entrantes y salientes. - Registro contable de la empresa.,Bitácora,https://ciruelacertificada.cl/?s=A100&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[167, 302, 437]"
A101,Avanzado,4,Gestión,Viabilidad Económica,Mejorar la productividad y rentabilidad de la planta,La planta cuenta con una herramienta de gestión digital que facilita la implementación de medidas y registros.,Registro de licencia o suscripción a plataforma digital específica para la gestión agrícola o industrial.,Archivo,https://ciruelacertificada.cl/?s=A101&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[168, 303, 438]"
A102,Avanzado,4,Gestión,Viabilidad Económica,Mejorar la productividad y rentabilidad de la planta,"La planta forma parte de una ""comunidad de práctica"" que le permite realizar una evaluación de cambio tecnológico, en conjunto con otras empresas de la industria a nivel territorial.",Acta de reuniones realizadas con la “comunidad de práctica”.,Archivo,https://ciruelacertificada.cl/?s=A102&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[57, 169, 304, 439]"
A103,Intermedio,3,Gestión,Viabilidad Económica,Gestionar la empresa para garantizar su viabilidad económica y financiera,"Quienes trabajan como directivos o son tomadores de decisiones, participan en instancias de capacitación que les permiten entender de mejor manera, el comportamiento del mercado de ciruelas deshidratadas.","Registro de ejecución de capacitaciones (lista de asistencia identificando sexo de quien participa, tema expuesto, persona que expone, material expuesto, registro fotográfico y certificación entregada) o certificado de participación en instancias de capacitación externa (cursos, seminarios, congresos, etc.). Se verifica que al menos una persona atingente al área, haya recibido esta capacitación.",Foto,https://ciruelacertificada.cl/?s=A103&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[51, 170, 305, 440]"
A104,Avanzado,4,Gestión,Viabilidad Económica,Gestionar la empresa para garantizar su viabilidad económica y financiera,"La planta desarrolla una visión empresarial y planifica y decide, en base a información robusta de índole económica y financiera.","Registro de planificación estratégica con una vigencia de máximo 5 años que contenga la siguiente información: - Diagnóstico que incorpore un FODA. - Plan de implementación en base a los resultados del FODA, (ventajas competitivas para potenciar fortalezas, evitar debilidades y enfrentar amenazas).",Archivo,https://ciruelacertificada.cl/?s=A104&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[171, 306, 441]"
A105,Intermedio,3,Gestión,Viabilidad Económica,Fomentar que las personas tengan acceso a la información de productividad y mercado,"La planta capacita a las personas que trabajan en ella sobre estrategias de aumento de la productividad, para que puedan identificar los puntos críticos del proceso y conozcan las herramientas de optimización de la producción.","Registro de ejecución de capacitaciones (lista de asistencia identificando sexo de quien participa, tema expuesto, persona que expone, material expuesto, registro fotográfico y certificación entregada). Se verifica que al menos una persona atingente al área, haya recibido esta capacitación.",Foto,https://ciruelacertificada.cl/?s=A105&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[52, 172, 307, 442]"
A106,Avanzado,4,Gestión,Viabilidad Económica,Fomentar que las personas tengan acceso a la información de productividad y mercado,"La planta capacita sus directivos y tomadores de decisiones en finanzas, costos de producción y gestión del negocio agrícola.","Registro de ejecución de capacitaciones (lista de asistencia identificando sexo de quien participa, tema expuesto, persona que expone, material expuesto, registro fotográfico y certificación entregada) o certificado de participación en instancias de capacitación externa (cursos, seminarios, congresos, etc.). Se verifica que al menos una persona atingente al área, haya recibido esta capacitación.",Foto,https://ciruelacertificada.cl/?s=A106&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[53, 173, 308, 443]"
A107,Intermedio,3,Social,Comunidades Locales,Evaluar el impacto generado en las comunidades locales,"La planta identifica los potenciales impactos, positivos o negativos, generados en las comunidades vecinas.","Matriz de mapeo de actores con la identificación de los impactos generados. • Nombre de la organización/institución, actor • Representante o contraparte • Cargo • Contacto • Categoría de actor (empresa, comercio, residentes, servicios locales, etc.). • Ubicación geográfica en el territorio • Relaciones predominantes con la empresa • Nivel de afectación (positiva y negativa) de las operaciones la empresa",Archivo,https://ciruelacertificada.cl/?s=A107&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[35, 187, 322, 444]"
A108,Avanzado,4,Social,Comunidades Locales,Evaluar el impacto generado en las comunidades locales,La planta aplica medidas de mitigación para los impactos generados.,"Matriz con las medidas de mitigación de impactos generados que dé cuenta de: • Efecto. • Acción. • Objetivo (fortalecer, prevenir, mitigar). • Resultado esperado.",Bitácora,https://ciruelacertificada.cl/?s=A108&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[36, 188, 323, 445]"
A109,Avanzado,4,Social,Comunidades Locales,Contribuir al desarrollo local,"La planta apoya con aportes pecuniarios y no pecuniarios, proyectos o iniciativas que abordan las necesidades y prioridades de la comunidad, con el fin de mejorar la calidad de vida de sus habitantes en temas como: educación, salud, capacitación, saneamiento, problemas ambientales, deporte, infraestructura comunitaria o pública, con acciones de RES u otras.","Son válidos cualquiera de los documentos que se proponen a continuación. * Portafolio de evidencia de las actividades realizadas, ej. proyectos realizados, imágenes, registros de convenios, canales de comunicación, minutas. * Documentos que evidencien el tipo de iniciativa, la fecha, la ubicación, los montos y/o las horas profesionales invertidas.",Archivo,https://ciruelacertificada.cl/?s=A109&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[38, 189, 324, 446]"
A110,Fundamental,5,Social,Comunidades Locales,Contribuir a la economía local,"La planta contribuye a la economía local, comprando los bienes y servicios, que no son claves para la producción (materia prima, ingredientes, envases o embalajes), a personas o empresas locales a nivel provincial. Por ejemplo: materiales de oficina, productos de aseo, alimentación, vestimenta, etc.",Son válidos algunos de los siguientes documentos: - Registro de documento tributario que acredite compras a empresas locales. - Existencia de contratos de compra con proveedores locales.,Archivo,https://ciruelacertificada.cl/?s=A110&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[190, 325, 447]"
A111,Básico,2,Social,Comunidades Locales,Contribuir a la economía local,"La planta promueve la contratación de personas mediante la difusión de ofertas laborales a los habitantes de la misma provincia, ya sea de trabajo temporal o permanente.",Son válidos algunos de los siguientes documentos: * Registro de contratos laborales. * Registro de ofertas laborales en la OMIL local.,Archivo,https://ciruelacertificada.cl/?s=A111&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[39, 191, 326, 448]"
A112,Intermedio,3,Social,Comunidades Locales,Contribuir a la economía local,"La planta cuenta con, al menos, un 90% del personal contratado (de manera permanente) de la misma provincia.",Registro de contratos identificando a personas de la provincia.,Archivo,https://ciruelacertificada.cl/?s=A112&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[192, 327, 449]"
A113,Fundamental,5,Social,Comunidades Locales,Mantener un sistema de comunicación efectivo con la comunidad,"La planta cuenta con canales de comunicación efectivos, para informar a las comunidades locales sobre la faena que podría impactar positiva o negativamente en el entorno o territorio, y otras actividades que se quieran comunicar.","Portafolio que registre los canales de comunicación con la comunidad, por ejemplo: acta de reuniones con la JJVV, anuncios en radios locales, publicaciones en el diario mural de la junta de vecinos, mensajes de WhatsApp, etc.",Archivo,https://ciruelacertificada.cl/?s=A113&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[40, 193, 328, 450]"
A114,Intermedio,3,Social,Comunidades Locales,Mantener un sistema de comunicación efectivo con la comunidad,"La planta dispone de un mecanismo de gestión de reclamos y sugerencias, a disposición de las comunidades locales, y además, mantiene un registro de las mismas y de cómo se han abordado.","Registros del libro de reclamos y sugerencias, además de las soluciones implementadas con: - Nombre - Fecha - Correo electrónico - Teléfono - Reclamo o sugerencia - Encargado de gestionar - Resolución. - Fecha resolución",Bitácora,https://ciruelacertificada.cl/?s=A114&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[37, 194, 329, 451]"
A115,Avanzado,4,Social,Comunidades Locales,Mantener un sistema de comunicación efectivo con la comunidad,"La planta cuenta con una persona responsable de coordinar, planificar y ejecutar proyectos de relacionamiento comunitario.",Son válidos alguno de los siguientes documentos: * Identificación la persona encargada o responsable a través del organigrama o la descripción de cargos. * Convenio con la institución que realiza los trabajos comunitarios.,Archivo,https://ciruelacertificada.cl/?s=A115&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[195, 330, 452]"
A116,Fundamental,5,Social,Condiciones de Trabajo y Protección Social,Disponer de instalaciones adecuadas y seguras de las personas que trabajan en la planta,"La planta provee a las personas que trabajan en ella, acceso a agua potable suficiente y segura, destinada al consumo humano.",Inspección visual de las instalaciones o dispositivos dispensadores de agua potable.,Foto,https://ciruelacertificada.cl/?s=A116&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[174, 309, 453]"
A117,Intermedio,3,Social,Condiciones de Trabajo y Protección Social,Disponer de instalaciones adecuadas y seguras de las personas que trabajan en la planta,"La planta proporciona a quienes trabajan en ella, instalaciones que cuenten con las siguientes características. - Servicios higiénicos de uso individual o colectivo. - Espacios de protección del sol y la lluvia. - Instalaciones para cambiarse de ropa y las prendas exteriores de protección. - Comedor o casino. - Áreas designadas para el descanso y las pausas.","Inspección visual de servicios higiénicos, espacios de protección para el sol (predio), camarines, comedor o casino y áreas de descanso.",Foto,https://ciruelacertificada.cl/?s=A117&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[175, 310, 454]"
